ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95017,11,2017,Gas- Residential,Y,0,0,NA
95017,12,2017,Gas- Residential,Y,0,0,NA
95018,10,2017,Gas- Residential,N,1265,44165,35
95018,11,2017,Gas- Residential,N,1265,69445,55
95018,12,2017,Gas- Residential,N,1270,121173,95
95019,10,2017,Gas- Residential,N,1113,33238,30
95019,11,2017,Gas- Residential,N,1114,40208,36
95019,12,2017,Gas- Residential,N,1113,58903,53
95020,10,2017,Gas- Residential,N,15467,347612,22
95020,11,2017,Gas- Residential,N,15498,567581,37
95020,12,2017,Gas- Residential,N,15499,1191724,77
95023,10,2017,Gas- Residential,N,13737,297099,22
95023,11,2017,Gas- Residential,N,13764,470386,34
95023,12,2017,Gas- Residential,N,13805,921366,67
95030,10,2017,Gas- Residential,N,4650,176445,38
95030,11,2017,Gas- Residential,N,4653,331773,71
95030,12,2017,Gas- Residential,N,4650,578985,125
95032,10,2017,Gas- Residential,N,9107,237665,26
95032,11,2017,Gas- Residential,N,9114,451769,50
95032,12,2017,Gas- Residential,N,9109,860030,94
95035,10,2017,Gas- Residential,N,19078,392451,21
95035,11,2017,Gas- Residential,N,19094,578547,30
95035,12,2017,Gas- Residential,N,19101,1144471,60
95037,10,2017,Gas- Residential,N,13232,316865,24
95037,11,2017,Gas- Residential,N,13247,561365,42
95037,12,2017,Gas- Residential,N,13269,1134523,86
95039,10,2017,Gas- Residential,N,131,5502,42
95039,11,2017,Gas- Residential,N,131,6620,51
95039,12,2017,Gas- Residential,N,131,9287,71
95041,10,2017,Gas- Residential,N,309,8931,29
95041,11,2017,Gas- Residential,N,309,14869,48
95041,12,2017,Gas- Residential,N,310,24631,79
95043,10,2017,Gas- Residential,Y,0,0,NA
95043,11,2017,Gas- Residential,Y,0,0,NA
95043,12,2017,Gas- Residential,Y,0,0,NA
95045,10,2017,Gas- Residential,N,831,20195,24
95045,11,2017,Gas- Residential,N,835,30697,37
95045,12,2017,Gas- Residential,N,834,58677,70
95046,10,2017,Gas- Residential,N,1254,41541,33
95046,11,2017,Gas- Residential,N,1252,68190,54
95046,12,2017,Gas- Residential,N,1254,136617,109
95050,10,2017,Gas- Residential,N,10564,246874,23
95050,11,2017,Gas- Residential,N,10582,386657,37
95050,12,2017,Gas- Residential,N,10565,706541,67
95051,10,2017,Gas- Residential,N,14918,396200,27
95051,11,2017,Gas- Residential,N,14928,645126,43
95051,12,2017,Gas- Residential,N,15145,1155007,76
95054,10,2017,Gas- Residential,N,6298,148966,24
95054,11,2017,Gas- Residential,N,6300,205027,33
95054,12,2017,Gas- Residential,N,6301,373356,59
95060,10,2017,Gas- Residential,Y,11992,328901,27
95060,11,2017,Gas- Residential,Y,11999,481590,40
95060,12,2017,Gas- Residential,Y,12003,738449,62
95062,10,2017,Gas- Residential,N,11804,312127,26
95062,11,2017,Gas- Residential,N,11805,429284,36
95062,12,2017,Gas- Residential,N,11841,696756,59
95064,10,2017,Gas- Residential,N,356,5199,15
95064,11,2017,Gas- Residential,N,352,8676,25
95064,12,2017,Gas- Residential,N,352,11603,33
95065,10,2017,Gas- Residential,N,1917,49034,26
95065,11,2017,Gas- Residential,N,1919,76971,40
95065,12,2017,Gas- Residential,N,1921,130645,68
95066,10,2017,Gas- Residential,N,3902,111826,29
95066,11,2017,Gas- Residential,N,3949,205627,52
95066,12,2017,Gas- Residential,N,3966,348801,88
95070,10,2017,Gas- Residential,N,10458,329387,31
95070,11,2017,Gas- Residential,N,10470,666799,64
95070,12,2017,Gas- Residential,N,10466,1275175,122
95073,10,2017,Gas- Residential,N,2314,65829,28
95073,11,2017,Gas- Residential,N,2319,94622,41
95073,12,2017,Gas- Residential,N,2325,158936,68
95075,10,2017,Gas- Residential,N,153,3725,24
95075,11,2017,Gas- Residential,N,153,6696,44
95075,12,2017,Gas- Residential,N,153,13262,87
95076,10,2017,Gas- Residential,N,16872,456649,27
95076,11,2017,Gas- Residential,N,16883,571152,34
95076,12,2017,Gas- Residential,N,16868,880225,52
95110,10,2017,Gas- Residential,N,4074,97155,24
95110,11,2017,Gas- Residential,N,4066,129819,32
95110,12,2017,Gas- Residential,N,4069,212275,52
95111,10,2017,Gas- Residential,N,11214,269608,24
95111,11,2017,Gas- Residential,N,11224,377926,34
95111,12,2017,Gas- Residential,N,11462,688630,60
95112,10,2017,Gas- Residential,N,12589,292721,23
95112,11,2017,Gas- Residential,N,12605,409953,33
95112,12,2017,Gas- Residential,N,12590,692625,55
95113,10,2017,Gas- Residential,N,135,7728,57
95113,11,2017,Gas- Residential,N,132,9097,69
95113,12,2017,Gas- Residential,N,139,13964,100
95116,10,2017,Gas- Residential,N,10853,242977,22
95116,11,2017,Gas- Residential,N,10846,322007,30
95116,12,2017,Gas- Residential,N,10840,530095,49
95117,10,2017,Gas- Residential,N,8677,198572,23
95117,11,2017,Gas- Residential,N,8679,301426,35
95117,12,2017,Gas- Residential,N,8671,545849,63
95118,10,2017,Gas- Residential,N,10042,195637,19
95118,11,2017,Gas- Residential,N,10048,351064,35
95118,12,2017,Gas- Residential,N,10044,706894,70
95119,10,2017,Gas- Residential,N,2928,60801,21
95119,11,2017,Gas- Residential,N,2920,109740,38
95119,12,2017,Gas- Residential,N,2923,232217,79
95120,10,2017,Gas- Residential,N,11993,276562,23
95120,11,2017,Gas- Residential,N,12002,573270,48
95120,12,2017,Gas- Residential,N,12003,1243418,104
95121,10,2017,Gas- Residential,N,8701,177556,20
95121,11,2017,Gas- Residential,N,8765,282110,32
95121,12,2017,Gas- Residential,N,8802,585636,67
95122,10,2017,Gas- Residential,N,10152,257014,25
95122,11,2017,Gas- Residential,N,10157,339100,33
95122,12,2017,Gas- Residential,N,10153,568974,56
95123,10,2017,Gas- Residential,N,19038,393005,21
95123,11,2017,Gas- Residential,N,19017,662982,35
95123,12,2017,Gas- Residential,N,19010,1356705,71
95124,10,2017,Gas- Residential,N,16067,326325,20
95124,11,2017,Gas- Residential,N,16060,624945,39
95124,12,2017,Gas- Residential,N,16066,1271733,79
95125,10,2017,Gas- Residential,N,17307,416268,24
95125,11,2017,Gas- Residential,N,17316,750912,43
95125,12,2017,Gas- Residential,N,17347,1460724,84
95126,10,2017,Gas- Residential,N,9123,219591,24
95126,11,2017,Gas- Residential,N,9126,322767,35
95126,12,2017,Gas- Residential,N,9134,565073,62
95127,10,2017,Gas- Residential,N,14119,323452,23
95127,11,2017,Gas- Residential,N,14126,505271,36
95127,12,2017,Gas- Residential,N,14134,942493,67
95128,10,2017,Gas- Residential,N,10585,239541,23
95128,11,2017,Gas- Residential,N,10585,373405,35
95128,12,2017,Gas- Residential,N,10569,678010,64
95129,10,2017,Gas- Residential,N,11008,259996,24
95129,11,2017,Gas- Residential,N,11016,449353,41
95129,12,2017,Gas- Residential,N,11001,861318,78
95130,10,2017,Gas- Residential,N,4477,90660,20
95130,11,2017,Gas- Residential,N,4478,162024,36
95130,12,2017,Gas- Residential,N,4470,318491,71
95131,10,2017,Gas- Residential,N,8217,161126,20
95131,11,2017,Gas- Residential,N,8221,234076,28
95131,12,2017,Gas- Residential,N,8231,470710,57
95132,10,2017,Gas- Residential,N,11289,220051,19
95132,11,2017,Gas- Residential,N,11292,371870,33
95132,12,2017,Gas- Residential,N,11280,761896,68
95133,10,2017,Gas- Residential,N,6598,141115,21
95133,11,2017,Gas- Residential,N,6617,209539,32
95133,12,2017,Gas- Residential,N,6648,403932,61
95134,10,2017,Gas- Residential,N,7845,203894,26
95134,11,2017,Gas- Residential,N,7855,230441,29
95134,12,2017,Gas- Residential,N,7867,333638,42
95135,10,2017,Gas- Residential,N,6843,136974,20
95135,11,2017,Gas- Residential,N,6841,262637,38
95135,12,2017,Gas- Residential,N,6839,552285,81
95136,10,2017,Gas- Residential,N,10864,259976,24
95136,11,2017,Gas- Residential,N,10892,423809,39
95136,12,2017,Gas- Residential,N,10896,825217,76
95138,10,2017,Gas- Residential,N,5522,131374,24
95138,11,2017,Gas- Residential,N,5528,225043,41
95138,12,2017,Gas- Residential,N,5526,450312,81
95139,10,2017,Gas- Residential,Y,2119,42532,20
95139,11,2017,Gas- Residential,Y,2116,78029,37
95139,12,2017,Gas- Residential,Y,2117,165601,78
95140,10,2017,Gas- Residential,Y,0,0,NA
95140,11,2017,Gas- Residential,Y,0,0,NA
95140,12,2017,Gas- Residential,Y,0,0,NA
95148,10,2017,Gas- Residential,Y,11227,219924,20
95148,11,2017,Gas- Residential,Y,11234,375888,33
95148,12,2017,Gas- Residential,Y,11232,805361,72
95202,10,2017,Gas- Residential,N,2057,38575,19
95202,11,2017,Gas- Residential,N,2060,56334,27
95202,12,2017,Gas- Residential,N,2052,94703,46
95203,10,2017,Gas- Residential,N,5307,101960,19
95203,11,2017,Gas- Residential,N,5324,177511,33
95203,12,2017,Gas- Residential,N,5325,346246,65
95204,10,2017,Gas- Residential,N,11042,218460,20
95204,11,2017,Gas- Residential,N,11036,415624,38
95204,12,2017,Gas- Residential,N,11050,861300,78
95205,10,2017,Gas- Residential,N,10112,311276,31
95205,11,2017,Gas- Residential,N,10134,329947,33
95205,12,2017,Gas- Residential,N,10147,629203,62
95206,10,2017,Gas- Residential,N,16657,339098,20
95206,11,2017,Gas- Residential,N,16652,525986,32
95206,12,2017,Gas- Residential,N,16667,1073375,64
95207,10,2017,Gas- Residential,N,16836,328102,19
95207,11,2017,Gas- Residential,N,16858,601349,36
95207,12,2017,Gas- Residential,N,16853,1202425,71
95209,10,2017,Gas- Residential,N,12832,247261,19
95209,11,2017,Gas- Residential,N,12818,478644,37
95209,12,2017,Gas- Residential,N,12807,1065022,83
95210,10,2017,Gas- Residential,N,11388,221982,19
95210,11,2017,Gas- Residential,N,11406,375031,33
95210,12,2017,Gas- Residential,N,11427,770721,67
95212,10,2017,Gas- Residential,N,6918,154032,22
95212,11,2017,Gas- Residential,N,6936,262253,38
95212,12,2017,Gas- Residential,N,6945,577861,83
95215,10,2017,Gas- Residential,N,5209,122228,23
95215,11,2017,Gas- Residential,N,5199,196283,38
95215,12,2017,Gas- Residential,N,5194,385457,74
95219,10,2017,Gas- Residential,N,10789,203736,19
95219,11,2017,Gas- Residential,N,10792,377254,35
95219,12,2017,Gas- Residential,N,10775,811404,75
95220,10,2017,Gas- Residential,N,992,24021,24
95220,11,2017,Gas- Residential,N,994,46433,47
95220,12,2017,Gas- Residential,N,997,91599,92
95227,10,2017,Gas- Residential,N,107,3078,29
95227,11,2017,Gas- Residential,N,108,6153,57
95227,12,2017,Gas- Residential,N,109,13110,120
95231,10,2017,Gas- Residential,N,672,14675,22
95231,11,2017,Gas- Residential,N,670,23837,36
95231,12,2017,Gas- Residential,N,672,47415,71
95236,10,2017,Gas- Residential,N,621,14142,23
95236,11,2017,Gas- Residential,N,621,25222,41
95236,12,2017,Gas- Residential,N,618,54399,88
95237,10,2017,Gas- Residential,N,1018,23796,23
95237,11,2017,Gas- Residential,N,1016,42935,42
95237,12,2017,Gas- Residential,N,1019,87546,86
95240,10,2017,Gas- Residential,N,13024,281129,22
95240,11,2017,Gas- Residential,N,13044,492955,38
95240,12,2017,Gas- Residential,N,13092,961301,73
95242,10,2017,Gas- Residential,N,9381,196155,21
95242,11,2017,Gas- Residential,N,9400,394348,42
95242,12,2017,Gas- Residential,N,9407,813588,86
95249,10,2017,Gas- Residential,N,718,15077,21
95249,11,2017,Gas- Residential,N,715,25515,36
95249,12,2017,Gas- Residential,N,719,47534,66
95252,10,2017,Gas- Residential,N,245,4695,19
95252,11,2017,Gas- Residential,N,248,7918,32
95252,12,2017,Gas- Residential,N,245,15053,61
95258,10,2017,Gas- Residential,N,1363,32296,24
95258,11,2017,Gas- Residential,N,1361,63031,46
95258,12,2017,Gas- Residential,N,1362,129287,95
95301,10,2017,Gas- Residential,N,10675,201189,19
95301,11,2017,Gas- Residential,N,10687,322228,30
95301,12,2017,Gas- Residential,N,10696,752377,70
95303,10,2017,Gas- Residential,Y,0,0,NA
95303,11,2017,Gas- Residential,Y,0,0,NA
95303,12,2017,Gas- Residential,Y,0,0,NA
95304,10,2017,Gas- Residential,N,2826,61642,22
95304,11,2017,Gas- Residential,N,2822,106626,38
95304,12,2017,Gas- Residential,N,2819,253234,90
95307,10,2017,Gas- Residential,N,11758,217925,19
95307,11,2017,Gas- Residential,N,11750,357739,30
95307,12,2017,Gas- Residential,N,11766,847897,72
95313,10,2017,Gas- Residential,N,113,2094,19
95313,11,2017,Gas- Residential,N,114,3699,32
95313,12,2017,Gas- Residential,N,115,8212,71
95315,10,2017,Gas- Residential,N,2571,48072,19
95315,11,2017,Gas- Residential,N,2563,73978,29
95315,12,2017,Gas- Residential,N,2571,172264,67
95316,10,2017,Gas- Residential,Y,1579,29886,19
95316,11,2017,Gas- Residential,Y,1579,53299,34
95316,12,2017,Gas- Residential,Y,1586,124018,78
95319,10,2017,Gas- Residential,N,984,19981,20
95319,11,2017,Gas- Residential,N,982,29317,30
95319,12,2017,Gas- Residential,N,983,59981,61
95320,10,2017,Gas- Residential,N,2814,52716,19
95320,11,2017,Gas- Residential,N,2809,95414,34
95320,12,2017,Gas- Residential,N,2810,215355,77
95322,10,2017,Gas- Residential,N,2318,41100,18
95322,11,2017,Gas- Residential,N,2316,68231,29
95322,12,2017,Gas- Residential,N,2315,158067,68
95323,10,2017,Gas- Residential,N,170,3088,18
95323,11,2017,Gas- Residential,N,171,5604,33
95323,12,2017,Gas- Residential,N,171,12713,74
95324,10,2017,Gas- Residential,N,1716,28890,17
95324,11,2017,Gas- Residential,N,1719,50994,30
95324,12,2017,Gas- Residential,N,1717,124366,72
95326,10,2017,Gas- Residential,N,2329,45716,20
95326,11,2017,Gas- Residential,N,2327,79343,34
95326,12,2017,Gas- Residential,N,2324,185855,80
95328,10,2017,Gas- Residential,N,1165,20138,17
95328,11,2017,Gas- Residential,N,1170,30419,26
95328,12,2017,Gas- Residential,N,1172,71124,61
95330,10,2017,Gas- Residential,N,6028,112222,19
95330,11,2017,Gas- Residential,N,6044,180950,30
95330,12,2017,Gas- Residential,N,6080,433340,71
95333,10,2017,Gas- Residential,Y,0,0,NA
95333,11,2017,Gas- Residential,Y,0,0,NA
95333,12,2017,Gas- Residential,Y,0,0,NA
95334,10,2017,Gas- Residential,N,3481,70433,20
95334,11,2017,Gas- Residential,N,3479,99186,29
95334,12,2017,Gas- Residential,N,3486,221328,63
95336,10,2017,Gas- Residential,N,15236,259517,17
95336,11,2017,Gas- Residential,N,15262,458389,30
95336,12,2017,Gas- Residential,N,15309,1063198,69
95337,10,2017,Gas- Residential,N,11158,201050,18
95337,11,2017,Gas- Residential,N,11204,325203,29
95337,12,2017,Gas- Residential,N,11228,779653,69
95340,10,2017,Gas- Residential,N,11380,221456,19
95340,11,2017,Gas- Residential,N,11375,388154,34
95340,12,2017,Gas- Residential,N,11365,879433,77
95341,10,2017,Gas- Residential,N,7139,141426,20
95341,11,2017,Gas- Residential,N,7144,195194,27
95341,12,2017,Gas- Residential,N,7143,407410,57
95348,10,2017,Gas- Residential,N,10020,190113,19
95348,11,2017,Gas- Residential,N,10035,288425,29
95348,12,2017,Gas- Residential,N,10040,644415,64
95350,10,2017,Gas- Residential,N,18196,348464,19
95350,11,2017,Gas- Residential,N,18228,664594,36
95350,12,2017,Gas- Residential,N,18240,1429679,78
95351,10,2017,Gas- Residential,N,10873,231553,21
95351,11,2017,Gas- Residential,N,10864,355145,33
95351,12,2017,Gas- Residential,N,10856,736813,68
95354,10,2017,Gas- Residential,N,8361,153981,18
95354,11,2017,Gas- Residential,N,8352,275392,33
95354,12,2017,Gas- Residential,N,8364,600176,72
95355,10,2017,Gas- Residential,N,20056,380701,19
95355,11,2017,Gas- Residential,N,20048,682901,34
95355,12,2017,Gas- Residential,N,20041,1561005,78
95356,10,2017,Gas- Residential,N,10352,218920,21
95356,11,2017,Gas- Residential,N,10358,409208,40
95356,12,2017,Gas- Residential,N,10344,919572,89
95357,10,2017,Gas- Residential,N,2604,49332,19
95357,11,2017,Gas- Residential,N,2605,89182,34
95357,12,2017,Gas- Residential,N,2614,212966,81
95358,10,2017,Gas- Residential,Y,6693,141491,21
95358,11,2017,Gas- Residential,Y,6696,232304,35
95358,12,2017,Gas- Residential,Y,6695,492180,74
95360,10,2017,Gas- Residential,N,3440,60328,18
95360,11,2017,Gas- Residential,N,3450,97328,28
95360,12,2017,Gas- Residential,N,3452,226832,66
95361,10,2017,Gas- Residential,N,8649,160344,19
95361,11,2017,Gas- Residential,N,8638,278764,32
95361,12,2017,Gas- Residential,N,8642,633070,73
95363,10,2017,Gas- Residential,N,6497,120295,19
95363,11,2017,Gas- Residential,N,6515,197196,30
95363,12,2017,Gas- Residential,N,6518,462574,71
95365,10,2017,Gas- Residential,Y,1188,26437,22
95365,11,2017,Gas- Residential,Y,1187,35592,30
95365,12,2017,Gas- Residential,Y,1186,68737,58
95366,10,2017,Gas- Residential,N,5278,97508,18
95366,11,2017,Gas- Residential,N,5288,176047,33
95366,12,2017,Gas- Residential,N,5293,420821,80
95367,10,2017,Gas- Residential,N,7540,154275,20
95367,11,2017,Gas- Residential,N,7542,243002,32
95367,12,2017,Gas- Residential,N,7545,530618,70
95368,10,2017,Gas- Residential,N,4048,68472,17
95368,11,2017,Gas- Residential,N,4049,116008,29
95368,12,2017,Gas- Residential,N,4046,280510,69
95376,10,2017,Gas- Residential,N,16026,282977,18
95376,11,2017,Gas- Residential,N,16036,481702,30
95376,12,2017,Gas- Residential,N,16033,1115925,70
95377,10,2017,Gas- Residential,N,8632,166907,19
95377,11,2017,Gas- Residential,N,8649,277503,32
95377,12,2017,Gas- Residential,N,8664,690827,80
95380,10,2017,Gas- Residential,N,11741,210412,18
95380,11,2017,Gas- Residential,N,11736,357751,30
95380,12,2017,Gas- Residential,N,11738,793907,68
95382,10,2017,Gas- Residential,N,11647,217282,19
95382,11,2017,Gas- Residential,N,11653,392954,34
95382,12,2017,Gas- Residential,N,11641,930785,80
95385,10,2017,Gas- Residential,Y,0,0,NA
95385,11,2017,Gas- Residential,Y,0,0,NA
95385,12,2017,Gas- Residential,Y,0,0,NA
95386,10,2017,Gas- Residential,N,2455,42750,17
95386,11,2017,Gas- Residential,N,2462,70345,29
95386,12,2017,Gas- Residential,N,2458,161883,66
95387,10,2017,Gas- Residential,N,247,4431,18
95387,11,2017,Gas- Residential,N,248,4929,20
95387,12,2017,Gas- Residential,N,247,8476,34
95388,10,2017,Gas- Residential,N,2982,54747,18
95388,11,2017,Gas- Residential,N,2981,81413,27
95388,12,2017,Gas- Residential,N,2988,174097,58
95391,10,2017,Gas- Residential,N,4785,98081,20
95391,11,2017,Gas- Residential,N,4810,182050,38
95391,12,2017,Gas- Residential,N,4839,428993,89
95401,10,2017,Gas- Residential,N,11235,220249,20
95401,11,2017,Gas- Residential,N,11258,440147,39
95401,12,2017,Gas- Residential,N,11266,788721,70
95403,10,2017,Gas- Residential,N,11706,189587,16
95403,11,2017,Gas- Residential,N,11493,460606,40
95403,12,2017,Gas- Residential,N,11504,830583,72
95404,10,2017,Gas- Residential,N,12401,271578,22
95404,11,2017,Gas- Residential,N,12351,570393,46
95404,12,2017,Gas- Residential,N,12356,980041,79
95405,10,2017,Gas- Residential,N,8463,190030,22
95405,11,2017,Gas- Residential,N,8477,409376,48
95405,12,2017,Gas- Residential,N,8484,731238,86
95407,10,2017,Gas- Residential,N,10384,226193,22
95407,11,2017,Gas- Residential,N,10406,373932,36
95407,12,2017,Gas- Residential,N,10400,646516,62
95409,10,2017,Gas- Residential,N,10884,223017,20
95409,11,2017,Gas- Residential,N,10913,568794,52
95409,12,2017,Gas- Residential,N,10899,952337,87
95425,10,2017,Gas- Residential,N,3218,60311,19
95425,11,2017,Gas- Residential,N,3212,139932,44
95425,12,2017,Gas- Residential,N,3210,232050,72
95436,10,2017,Gas- Residential,N,1025,26329,26
95436,11,2017,Gas- Residential,N,1023,48354,47
95436,12,2017,Gas- Residential,N,1022,80592,79
95439,10,2017,Gas- Residential,N,183,3611,20
95439,11,2017,Gas- Residential,N,182,8985,49
95439,12,2017,Gas- Residential,N,182,15808,87
95441,10,2017,Gas- Residential,N,277,7041,25
95441,11,2017,Gas- Residential,N,280,14548,52
95441,12,2017,Gas- Residential,N,280,24535,88
95442,10,2017,Gas- Residential,N,870,16994,20
95442,11,2017,Gas- Residential,N,865,39759,46
95442,12,2017,Gas- Residential,N,865,67259,78
95444,10,2017,Gas- Residential,N,254,6645,26
95444,11,2017,Gas- Residential,N,254,10610,42
95444,12,2017,Gas- Residential,N,253,18107,72
95448,10,2017,Gas- Residential,N,5093,113993,22
95448,11,2017,Gas- Residential,N,5102,239746,47
95448,12,2017,Gas- Residential,N,5103,414853,81
95449,10,2017,Gas- Residential,N,209,5364,26
95449,11,2017,Gas- Residential,N,208,9122,44
95449,12,2017,Gas- Residential,N,209,15730,75
95452,10,2017,Gas- Residential,N,352,8457,24
95452,11,2017,Gas- Residential,N,348,20358,59
95452,12,2017,Gas- Residential,N,349,32558,93
95470,10,2017,Gas- Residential,N,778,18410,24
95470,11,2017,Gas- Residential,N,778,44553,57
95470,12,2017,Gas- Residential,N,778,71581,92
95472,10,2017,Gas- Residential,N,3650,113244,31
95472,11,2017,Gas- Residential,N,3856,205550,53
95472,12,2017,Gas- Residential,N,4088,377359,92
95476,10,2017,Gas- Residential,N,12216,303256,25
95476,11,2017,Gas- Residential,N,12221,626966,51
95476,12,2017,Gas- Residential,N,12228,1045966,86
95482,10,2017,Gas- Residential,N,8422,208005,25
95482,11,2017,Gas- Residential,N,8425,412162,49
95482,12,2017,Gas- Residential,N,8435,673816,80
95490,10,2017,Gas- Residential,N,2309,67823,29
95490,11,2017,Gas- Residential,N,2322,116280,50
95490,12,2017,Gas- Residential,N,2314,183129,79
95492,10,2017,Gas- Residential,N,8326,171648,21
95492,11,2017,Gas- Residential,N,8325,398236,48
95492,12,2017,Gas- Residential,N,8333,729275,88
95501,10,2017,Gas- Residential,N,9306,328218,35
95501,11,2017,Gas- Residential,N,9308,441573,47
95501,12,2017,Gas- Residential,N,9298,611596,66
95503,10,2017,Gas- Residential,N,8615,344189,40
95503,11,2017,Gas- Residential,N,8623,452575,52
95503,12,2017,Gas- Residential,N,8626,632560,73
95519,10,2017,Gas- Residential,N,5915,205096,35
95519,11,2017,Gas- Residential,N,5915,277865,47
95519,12,2017,Gas- Residential,N,5907,371481,63
95521,10,2017,Gas- Residential,Y,6704,216618,32
95521,11,2017,Gas- Residential,Y,6712,284995,42
95521,12,2017,Gas- Residential,Y,6656,374537,56
95524,10,2017,Gas- Residential,N,503,24934,50
95524,11,2017,Gas- Residential,N,504,34251,68
95524,12,2017,Gas- Residential,N,504,48634,96
95525,10,2017,Gas- Residential,N,583,19814,34
95525,11,2017,Gas- Residential,N,579,27439,47
95525,12,2017,Gas- Residential,N,580,37586,65
95526,10,2017,Gas- Residential,Y,0,0,NA
95526,11,2017,Gas- Residential,Y,0,0,NA
95526,12,2017,Gas- Residential,Y,0,0,NA
95528,10,2017,Gas- Residential,Y,275,11076,40
95528,11,2017,Gas- Residential,Y,276,15117,55
95528,12,2017,Gas- Residential,Y,275,20759,75
95537,10,2017,Gas- Residential,N,149,5242,35
95537,11,2017,Gas- Residential,N,148,6407,43
95537,12,2017,Gas- Residential,N,143,8314,58
95540,10,2017,Gas- Residential,N,4803,163897,34
95540,11,2017,Gas- Residential,N,4807,228913,48
95540,12,2017,Gas- Residential,N,4805,325109,68
95547,10,2017,Gas- Residential,N,287,10726,37
95547,11,2017,Gas- Residential,N,285,14918,52
95547,12,2017,Gas- Residential,N,286,19453,68
95549,10,2017,Gas- Residential,Y,0,0,NA
95549,11,2017,Gas- Residential,Y,0,0,NA
95549,12,2017,Gas- Residential,Y,0,0,NA
95551,10,2017,Gas- Residential,N,364,12999,36
95551,11,2017,Gas- Residential,N,363,18102,50
95551,12,2017,Gas- Residential,N,365,23626,65
95552,10,2017,Gas- Residential,Y,0,0,NA
95552,11,2017,Gas- Residential,Y,0,0,NA
95552,12,2017,Gas- Residential,Y,0,0,NA
95562,10,2017,Gas- Residential,N,1218,37464,31
95562,11,2017,Gas- Residential,N,1217,50127,41
95562,12,2017,Gas- Residential,N,1214,74459,61
95564,10,2017,Gas- Residential,Y,0,0,NA
95564,11,2017,Gas- Residential,Y,0,0,NA
95564,12,2017,Gas- Residential,Y,0,0,NA
95565,10,2017,Gas- Residential,N,223,7033,32
95565,11,2017,Gas- Residential,N,217,9782,45
95565,12,2017,Gas- Residential,N,217,14248,66
95602,10,2017,Gas- Residential,N,1605,42077,26
95602,11,2017,Gas- Residential,N,1605,80233,50
95602,12,2017,Gas- Residential,N,1598,130061,81
95603,10,2017,Gas- Residential,N,8610,176809,21
95603,11,2017,Gas- Residential,N,8611,414845,48
95603,12,2017,Gas- Residential,N,8607,661926,77
95605,10,2017,Gas- Residential,N,4589,101350,22
95605,11,2017,Gas- Residential,N,4569,163128,36
95605,12,2017,Gas- Residential,N,4564,291641,64
95606,10,2017,Gas- Residential,Y,0,0,NA
95606,11,2017,Gas- Residential,Y,0,0,NA
95606,12,2017,Gas- Residential,Y,0,0,NA
95607,10,2017,Gas- Residential,Y,0,0,NA
95607,11,2017,Gas- Residential,Y,0,0,NA
95607,12,2017,Gas- Residential,Y,0,0,NA
95608,10,2017,Gas- Residential,N,20513,496206,24
95608,11,2017,Gas- Residential,N,20554,1005976,49
95608,12,2017,Gas- Residential,N,20557,1916958,93
95610,10,2017,Gas- Residential,N,13599,289104,21
95610,11,2017,Gas- Residential,N,13605,532205,39
95610,12,2017,Gas- Residential,N,13555,1012279,75
95612,10,2017,Gas- Residential,N,150,3592,24
95612,11,2017,Gas- Residential,N,151,7861,52
95612,12,2017,Gas- Residential,N,152,14957,98
95616,10,2017,Gas- Residential,N,15074,296449,20
95616,11,2017,Gas- Residential,N,15119,552696,37
95616,12,2017,Gas- Residential,N,15124,1020349,67
95618,10,2017,Gas- Residential,N,9187,152299,17
95618,11,2017,Gas- Residential,N,9200,320057,35
95618,12,2017,Gas- Residential,N,9191,630345,69
95620,10,2017,Gas- Residential,N,5956,101085,17
95620,11,2017,Gas- Residential,N,5964,204974,34
95620,12,2017,Gas- Residential,N,5980,413682,69
95621,10,2017,Gas- Residential,N,12517,235650,19
95621,11,2017,Gas- Residential,N,12515,451958,36
95621,12,2017,Gas- Residential,N,12495,891068,71
95624,10,2017,Gas- Residential,N,16508,339137,21
95624,11,2017,Gas- Residential,N,16502,655010,40
95624,12,2017,Gas- Residential,N,16496,1400358,85
95626,10,2017,Gas- Residential,N,842,15774,19
95626,11,2017,Gas- Residential,N,842,30826,37
95626,12,2017,Gas- Residential,N,841,63205,75
95627,10,2017,Gas- Residential,Y,845,14703,17
95627,11,2017,Gas- Residential,Y,849,29359,35
95627,12,2017,Gas- Residential,Y,848,55088,65
95628,10,2017,Gas- Residential,N,14607,328337,22
95628,11,2017,Gas- Residential,N,14628,733406,50
95628,12,2017,Gas- Residential,N,14641,1433892,98
95630,10,2017,Gas- Residential,N,25661,540313,21
95630,11,2017,Gas- Residential,N,25672,1034229,40
95630,12,2017,Gas- Residential,N,25642,2034221,79
95632,10,2017,Gas- Residential,N,7198,130247,18
95632,11,2017,Gas- Residential,N,7224,250520,35
95632,12,2017,Gas- Residential,N,7242,545425,75
95634,10,2017,Gas- Residential,Y,0,0,NA
95634,11,2017,Gas- Residential,Y,0,0,NA
95634,12,2017,Gas- Residential,Y,0,0,NA
95635,10,2017,Gas- Residential,Y,0,0,NA
95635,11,2017,Gas- Residential,Y,0,0,NA
95635,12,2017,Gas- Residential,Y,0,0,NA
95640,10,2017,Gas- Residential,N,1682,30928,18
