ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95968,10,2017,Elec- Agricultural,Y,0,0,NA
95968,11,2017,Elec- Agricultural,Y,0,0,NA
95968,12,2017,Elec- Agricultural,Y,0,0,NA
95969,10,2017,Elec- Agricultural,Y,0,0,NA
95969,11,2017,Elec- Agricultural,Y,0,0,NA
95969,12,2017,Elec- Agricultural,Y,0,0,NA
95970,10,2017,Elec- Agricultural,Y,0,0,NA
95970,11,2017,Elec- Agricultural,Y,0,0,NA
95970,12,2017,Elec- Agricultural,Y,0,0,NA
95972,10,2017,Elec- Agricultural,Y,0,0,NA
95972,11,2017,Elec- Agricultural,Y,0,0,NA
95972,12,2017,Elec- Agricultural,Y,0,0,NA
95973,10,2017,Elec- Agricultural,Y,0,0,NA
95973,11,2017,Elec- Agricultural,Y,0,0,NA
95973,12,2017,Elec- Agricultural,Y,0,0,NA
95975,10,2017,Elec- Agricultural,Y,0,0,NA
95975,11,2017,Elec- Agricultural,Y,0,0,NA
95975,12,2017,Elec- Agricultural,Y,0,0,NA
95977,10,2017,Elec- Agricultural,Y,0,0,NA
95977,11,2017,Elec- Agricultural,Y,0,0,NA
95977,12,2017,Elec- Agricultural,Y,0,0,NA
95979,10,2017,Elec- Agricultural,Y,0,0,NA
95979,11,2017,Elec- Agricultural,Y,0,0,NA
95979,12,2017,Elec- Agricultural,Y,0,0,NA
95982,10,2017,Elec- Agricultural,Y,0,0,NA
95982,11,2017,Elec- Agricultural,Y,0,0,NA
95982,12,2017,Elec- Agricultural,Y,0,0,NA
95983,10,2017,Elec- Agricultural,Y,0,0,NA
95983,11,2017,Elec- Agricultural,Y,0,0,NA
95983,12,2017,Elec- Agricultural,Y,0,0,NA
95984,10,2017,Elec- Agricultural,Y,0,0,NA
95984,11,2017,Elec- Agricultural,Y,0,0,NA
95984,12,2017,Elec- Agricultural,Y,0,0,NA
95987,10,2017,Elec- Agricultural,Y,0,0,NA
95987,11,2017,Elec- Agricultural,Y,0,0,NA
95987,12,2017,Elec- Agricultural,Y,0,0,NA
95988,10,2017,Elec- Agricultural,Y,0,0,NA
95988,11,2017,Elec- Agricultural,Y,0,0,NA
95988,12,2017,Elec- Agricultural,Y,0,0,NA
95991,10,2017,Elec- Agricultural,Y,0,0,NA
95991,11,2017,Elec- Agricultural,Y,0,0,NA
95991,12,2017,Elec- Agricultural,Y,0,0,NA
95993,10,2017,Elec- Agricultural,Y,1497,9353184,6248
95993,11,2017,Elec- Agricultural,Y,0,0,NA
95993,12,2017,Elec- Agricultural,Y,0,0,NA
96001,10,2017,Elec- Agricultural,Y,0,0,NA
96001,11,2017,Elec- Agricultural,Y,0,0,NA
96001,12,2017,Elec- Agricultural,Y,0,0,NA
96002,10,2017,Elec- Agricultural,Y,0,0,NA
96002,11,2017,Elec- Agricultural,Y,0,0,NA
96002,12,2017,Elec- Agricultural,Y,0,0,NA
96003,10,2017,Elec- Agricultural,Y,0,0,NA
96003,11,2017,Elec- Agricultural,Y,0,0,NA
96003,12,2017,Elec- Agricultural,Y,0,0,NA
96007,10,2017,Elec- Agricultural,Y,0,0,NA
96007,11,2017,Elec- Agricultural,Y,0,0,NA
96007,12,2017,Elec- Agricultural,Y,0,0,NA
96013,10,2017,Elec- Agricultural,Y,0,0,NA
96013,11,2017,Elec- Agricultural,Y,0,0,NA
96013,12,2017,Elec- Agricultural,Y,0,0,NA
96016,10,2017,Elec- Agricultural,Y,0,0,NA
96016,11,2017,Elec- Agricultural,Y,0,0,NA
96016,12,2017,Elec- Agricultural,Y,0,0,NA
96021,10,2017,Elec- Agricultural,Y,0,0,NA
96021,11,2017,Elec- Agricultural,Y,0,0,NA
96021,12,2017,Elec- Agricultural,Y,0,0,NA
96022,10,2017,Elec- Agricultural,Y,0,0,NA
96022,11,2017,Elec- Agricultural,Y,0,0,NA
96022,12,2017,Elec- Agricultural,Y,0,0,NA
96028,10,2017,Elec- Agricultural,Y,0,0,NA
96028,11,2017,Elec- Agricultural,Y,0,0,NA
96028,12,2017,Elec- Agricultural,Y,0,0,NA
96035,10,2017,Elec- Agricultural,Y,0,0,NA
96035,11,2017,Elec- Agricultural,Y,0,0,NA
96035,12,2017,Elec- Agricultural,Y,0,0,NA
96040,10,2017,Elec- Agricultural,Y,0,0,NA
96040,11,2017,Elec- Agricultural,Y,0,0,NA
96040,12,2017,Elec- Agricultural,Y,0,0,NA
96047,10,2017,Elec- Agricultural,Y,0,0,NA
96047,11,2017,Elec- Agricultural,Y,0,0,NA
96047,12,2017,Elec- Agricultural,Y,0,0,NA
96055,10,2017,Elec- Agricultural,Y,0,0,NA
96055,11,2017,Elec- Agricultural,Y,0,0,NA
96055,12,2017,Elec- Agricultural,Y,0,0,NA
96056,10,2017,Elec- Agricultural,Y,0,0,NA
96056,11,2017,Elec- Agricultural,Y,0,0,NA
96056,12,2017,Elec- Agricultural,Y,0,0,NA
96059,10,2017,Elec- Agricultural,Y,0,0,NA
96059,11,2017,Elec- Agricultural,Y,0,0,NA
96059,12,2017,Elec- Agricultural,Y,0,0,NA
96062,10,2017,Elec- Agricultural,Y,0,0,NA
96062,11,2017,Elec- Agricultural,Y,0,0,NA
96062,12,2017,Elec- Agricultural,Y,0,0,NA
96065,10,2017,Elec- Agricultural,Y,0,0,NA
96065,11,2017,Elec- Agricultural,Y,0,0,NA
96065,12,2017,Elec- Agricultural,Y,0,0,NA
96069,10,2017,Elec- Agricultural,Y,0,0,NA
96069,11,2017,Elec- Agricultural,Y,0,0,NA
96069,12,2017,Elec- Agricultural,Y,0,0,NA
96073,10,2017,Elec- Agricultural,Y,0,0,NA
96073,11,2017,Elec- Agricultural,Y,0,0,NA
96073,12,2017,Elec- Agricultural,Y,0,0,NA
96075,10,2017,Elec- Agricultural,Y,0,0,NA
96075,11,2017,Elec- Agricultural,Y,0,0,NA
96075,12,2017,Elec- Agricultural,Y,0,0,NA
96080,10,2017,Elec- Agricultural,Y,0,0,NA
96080,11,2017,Elec- Agricultural,Y,0,0,NA
96080,12,2017,Elec- Agricultural,Y,0,0,NA
96088,10,2017,Elec- Agricultural,Y,0,0,NA
96088,11,2017,Elec- Agricultural,Y,0,0,NA
96088,12,2017,Elec- Agricultural,Y,0,0,NA
96096,10,2017,Elec- Agricultural,Y,0,0,NA
96096,11,2017,Elec- Agricultural,Y,0,0,NA
96096,12,2017,Elec- Agricultural,Y,0,0,NA
93101,10,2017,Elec- Commercial,Y,0,0,NA
93101,11,2017,Elec- Commercial,Y,0,0,NA
93101,12,2017,Elec- Commercial,Y,0,0,NA
93105,10,2017,Elec- Commercial,Y,0,0,NA
93105,11,2017,Elec- Commercial,Y,0,0,NA
93105,12,2017,Elec- Commercial,Y,0,0,NA
93110,10,2017,Elec- Commercial,Y,0,0,NA
93110,11,2017,Elec- Commercial,Y,0,0,NA
93110,12,2017,Elec- Commercial,Y,0,0,NA
93117,10,2017,Elec- Commercial,Y,0,0,NA
93117,11,2017,Elec- Commercial,Y,0,0,NA
93117,12,2017,Elec- Commercial,Y,0,0,NA
93203,10,2017,Elec- Commercial,Y,459,4693695,10226
93203,11,2017,Elec- Commercial,Y,456,4291637,9411
93203,12,2017,Elec- Commercial,Y,456,4192647,9194
93204,10,2017,Elec- Commercial,Y,0,0,NA
93204,11,2017,Elec- Commercial,Y,0,0,NA
93204,12,2017,Elec- Commercial,Y,0,0,NA
93206,10,2017,Elec- Commercial,Y,0,0,NA
93206,11,2017,Elec- Commercial,Y,0,0,NA
93206,12,2017,Elec- Commercial,Y,0,0,NA
93210,10,2017,Elec- Commercial,Y,874,8648589,9895
93210,11,2017,Elec- Commercial,Y,895,8378447,9361
93210,12,2017,Elec- Commercial,Y,895,7170832,8012
93212,10,2017,Elec- Commercial,Y,536,3831056,7147
93212,11,2017,Elec- Commercial,Y,538,3870703,7195
93212,12,2017,Elec- Commercial,Y,539,3726969,6915
93219,10,2017,Elec- Commercial,Y,0,0,NA
93219,11,2017,Elec- Commercial,Y,0,0,NA
93219,12,2017,Elec- Commercial,Y,0,0,NA
93224,10,2017,Elec- Commercial,Y,0,0,NA
93224,11,2017,Elec- Commercial,Y,0,0,NA
93224,12,2017,Elec- Commercial,Y,0,0,NA
93225,10,2017,Elec- Commercial,Y,0,0,NA
93225,11,2017,Elec- Commercial,Y,0,0,NA
93225,12,2017,Elec- Commercial,Y,0,0,NA
93230,10,2017,Elec- Commercial,Y,0,0,NA
93230,11,2017,Elec- Commercial,Y,0,0,NA
93230,12,2017,Elec- Commercial,Y,0,0,NA
93234,10,2017,Elec- Commercial,Y,0,0,NA
93234,11,2017,Elec- Commercial,Y,0,0,NA
93234,12,2017,Elec- Commercial,Y,0,0,NA
93239,10,2017,Elec- Commercial,Y,0,0,NA
93239,11,2017,Elec- Commercial,Y,0,0,NA
93239,12,2017,Elec- Commercial,Y,0,0,NA
93241,10,2017,Elec- Commercial,Y,0,0,NA
93241,11,2017,Elec- Commercial,Y,0,0,NA
93241,12,2017,Elec- Commercial,Y,0,0,NA
93242,10,2017,Elec- Commercial,Y,0,0,NA
93242,11,2017,Elec- Commercial,Y,0,0,NA
93242,12,2017,Elec- Commercial,Y,0,0,NA
93243,10,2017,Elec- Commercial,Y,0,0,NA
93243,11,2017,Elec- Commercial,Y,0,0,NA
93243,12,2017,Elec- Commercial,Y,0,0,NA
93245,10,2017,Elec- Commercial,Y,826,4359301,5278
93245,11,2017,Elec- Commercial,Y,827,3923971,4745
93245,12,2017,Elec- Commercial,Y,828,3637224,4393
93249,10,2017,Elec- Commercial,Y,0,0,NA
93249,11,2017,Elec- Commercial,Y,0,0,NA
93249,12,2017,Elec- Commercial,Y,0,0,NA
93250,10,2017,Elec- Commercial,Y,0,0,NA
93250,11,2017,Elec- Commercial,Y,0,0,NA
93250,12,2017,Elec- Commercial,Y,0,0,NA
93251,10,2017,Elec- Commercial,Y,0,0,NA
93251,11,2017,Elec- Commercial,Y,0,0,NA
93251,12,2017,Elec- Commercial,Y,0,0,NA
93252,10,2017,Elec- Commercial,Y,0,0,NA
93252,11,2017,Elec- Commercial,Y,0,0,NA
93252,12,2017,Elec- Commercial,Y,0,0,NA
93254,10,2017,Elec- Commercial,Y,0,0,NA
93254,11,2017,Elec- Commercial,Y,0,0,NA
93254,12,2017,Elec- Commercial,Y,0,0,NA
93256,10,2017,Elec- Commercial,Y,0,0,NA
93256,11,2017,Elec- Commercial,Y,0,0,NA
93256,12,2017,Elec- Commercial,Y,0,0,NA
93262,10,2017,Elec- Commercial,Y,0,0,NA
93262,11,2017,Elec- Commercial,Y,0,0,NA
93262,12,2017,Elec- Commercial,Y,0,0,NA
93263,10,2017,Elec- Commercial,Y,0,0,NA
93263,11,2017,Elec- Commercial,Y,1623,10211755,6292
93263,12,2017,Elec- Commercial,Y,1626,8818628,5424
93266,10,2017,Elec- Commercial,Y,0,0,NA
93266,11,2017,Elec- Commercial,Y,0,0,NA
93266,12,2017,Elec- Commercial,Y,0,0,NA
93268,10,2017,Elec- Commercial,Y,0,0,NA
93268,11,2017,Elec- Commercial,Y,610,6652560,10906
93268,12,2017,Elec- Commercial,Y,612,7186334,11742
93272,10,2017,Elec- Commercial,Y,0,0,NA
93272,11,2017,Elec- Commercial,Y,0,0,NA
93272,12,2017,Elec- Commercial,Y,0,0,NA
93274,10,2017,Elec- Commercial,Y,0,0,NA
93274,11,2017,Elec- Commercial,Y,0,0,NA
93274,12,2017,Elec- Commercial,Y,0,0,NA
93276,10,2017,Elec- Commercial,Y,0,0,NA
93276,11,2017,Elec- Commercial,Y,0,0,NA
93276,12,2017,Elec- Commercial,Y,0,0,NA
93277,10,2017,Elec- Commercial,Y,0,0,NA
93277,11,2017,Elec- Commercial,Y,0,0,NA
93277,12,2017,Elec- Commercial,Y,0,0,NA
93280,10,2017,Elec- Commercial,Y,0,0,NA
93280,11,2017,Elec- Commercial,Y,0,0,NA
93280,12,2017,Elec- Commercial,Y,0,0,NA
93286,10,2017,Elec- Commercial,Y,0,0,NA
93286,11,2017,Elec- Commercial,Y,0,0,NA
93286,12,2017,Elec- Commercial,Y,0,0,NA
93291,10,2017,Elec- Commercial,Y,0,0,NA
93291,11,2017,Elec- Commercial,Y,0,0,NA
93291,12,2017,Elec- Commercial,Y,0,0,NA
93292,10,2017,Elec- Commercial,Y,0,0,NA
93292,11,2017,Elec- Commercial,Y,0,0,NA
93292,12,2017,Elec- Commercial,Y,0,0,NA
93301,10,2017,Elec- Commercial,N,1685,12362099,7337
93301,11,2017,Elec- Commercial,N,1680,10836734,6450
93301,12,2017,Elec- Commercial,N,1679,10843394,6458
93304,10,2017,Elec- Commercial,N,1033,9217182,8923
93304,11,2017,Elec- Commercial,N,1032,8211000,7956
93304,12,2017,Elec- Commercial,N,1025,8262830,8061
93305,10,2017,Elec- Commercial,N,823,4444073,5400
93305,11,2017,Elec- Commercial,N,819,3890978,4751
93305,12,2017,Elec- Commercial,N,812,3736640,4602
93306,10,2017,Elec- Commercial,N,666,7459568,11201
93306,11,2017,Elec- Commercial,N,669,6472921,9676
93306,12,2017,Elec- Commercial,Y,0,0,NA
93307,10,2017,Elec- Commercial,Y,1731,15116913,8733
93307,11,2017,Elec- Commercial,Y,1734,13719785,7912
93307,12,2017,Elec- Commercial,Y,1728,13738225,7950
93308,10,2017,Elec- Commercial,Y,3805,37729209,9916
93308,11,2017,Elec- Commercial,N,2176,22453513,10319
93308,12,2017,Elec- Commercial,Y,2847,28873845,10142
93309,10,2017,Elec- Commercial,N,1337,13764984,10295
93309,11,2017,Elec- Commercial,N,1333,12154670,9118
93309,12,2017,Elec- Commercial,N,1332,11346313,8518
93311,10,2017,Elec- Commercial,Y,1037,10674450,10294
93311,11,2017,Elec- Commercial,N,505,7543131,14937
93311,12,2017,Elec- Commercial,N,505,7195651,14249
93312,10,2017,Elec- Commercial,N,824,8633230,10477
93312,11,2017,Elec- Commercial,N,822,7663453,9323
93312,12,2017,Elec- Commercial,N,820,7197372,8777
93313,10,2017,Elec- Commercial,N,1039,9070451,8730
93313,11,2017,Elec- Commercial,N,1043,8076650,7744
93313,12,2017,Elec- Commercial,N,1041,7832306,7524
93314,10,2017,Elec- Commercial,Y,0,0,NA
93314,11,2017,Elec- Commercial,Y,0,0,NA
93314,12,2017,Elec- Commercial,Y,0,0,NA
93401,10,2017,Elec- Commercial,Y,3973,25689620,6466
93401,11,2017,Elec- Commercial,Y,3972,23565607,5933
93401,12,2017,Elec- Commercial,Y,3972,23589219,5939
93402,10,2017,Elec- Commercial,Y,0,0,NA
93402,11,2017,Elec- Commercial,Y,0,0,NA
93402,12,2017,Elec- Commercial,Y,0,0,NA
93405,10,2017,Elec- Commercial,Y,785,5594288,7126
93405,11,2017,Elec- Commercial,Y,789,5209197,6602
93405,12,2017,Elec- Commercial,Y,786,5306109,6751
93407,10,2017,Elec- Commercial,Y,0,0,NA
93407,11,2017,Elec- Commercial,Y,0,0,NA
93407,12,2017,Elec- Commercial,Y,0,0,NA
93420,10,2017,Elec- Commercial,Y,0,0,NA
93420,11,2017,Elec- Commercial,Y,0,0,NA
93420,12,2017,Elec- Commercial,Y,0,0,NA
93422,10,2017,Elec- Commercial,Y,1607,6506070,4049
93422,11,2017,Elec- Commercial,Y,1614,5683624,3521
93422,12,2017,Elec- Commercial,Y,1612,5861645,3636
93424,11,2017,Elec- Commercial,N,109,505293,4636
93426,10,2017,Elec- Commercial,Y,0,0,NA
93426,11,2017,Elec- Commercial,Y,0,0,NA
93426,12,2017,Elec- Commercial,Y,0,0,NA
93427,10,2017,Elec- Commercial,Y,649,4171939,6428
93427,11,2017,Elec- Commercial,Y,0,0,NA
93427,12,2017,Elec- Commercial,Y,650,3740163,5754
93428,10,2017,Elec- Commercial,Y,502,1287429,2565
93428,11,2017,Elec- Commercial,Y,369,966942,2620
93428,12,2017,Elec- Commercial,N,363,1048711,2889
93429,10,2017,Elec- Commercial,Y,0,0,NA
93429,11,2017,Elec- Commercial,Y,0,0,NA
93429,12,2017,Elec- Commercial,Y,0,0,NA
93430,10,2017,Elec- Commercial,Y,0,0,NA
93430,11,2017,Elec- Commercial,Y,0,0,NA
93430,12,2017,Elec- Commercial,Y,0,0,NA
93432,10,2017,Elec- Commercial,Y,0,0,NA
93432,11,2017,Elec- Commercial,Y,0,0,NA
93432,12,2017,Elec- Commercial,Y,0,0,NA
93433,10,2017,Elec- Commercial,Y,762,2227366,2923
93433,11,2017,Elec- Commercial,Y,762,2081393,2731
93433,12,2017,Elec- Commercial,Y,763,2122540,2782
93434,10,2017,Elec- Commercial,Y,0,0,NA
93434,11,2017,Elec- Commercial,Y,0,0,NA
93434,12,2017,Elec- Commercial,Y,0,0,NA
93435,10,2017,Elec- Commercial,Y,0,0,NA
93435,11,2017,Elec- Commercial,Y,0,0,NA
93435,12,2017,Elec- Commercial,Y,0,0,NA
93436,10,2017,Elec- Commercial,Y,0,0,NA
93436,11,2017,Elec- Commercial,Y,0,0,NA
93436,12,2017,Elec- Commercial,Y,0,0,NA
93437,10,2017,Elec- Commercial,Y,0,0,NA
93437,11,2017,Elec- Commercial,Y,0,0,NA
93437,12,2017,Elec- Commercial,Y,0,0,NA
93440,10,2017,Elec- Commercial,N,89,271720,3053
93440,11,2017,Elec- Commercial,N,89,237908,2673
93440,12,2017,Elec- Commercial,N,91,242863,2669
93441,10,2017,Elec- Commercial,Y,0,0,NA
93441,11,2017,Elec- Commercial,Y,0,0,NA
93441,12,2017,Elec- Commercial,Y,0,0,NA
93442,10,2017,Elec- Commercial,N,616,2152915,3495
93442,11,2017,Elec- Commercial,Y,752,2384537,3171
93442,12,2017,Elec- Commercial,Y,768,2377229,3095
93444,10,2017,Elec- Commercial,N,437,1827556,4182
93444,11,2017,Elec- Commercial,N,437,1658825,3796
93444,12,2017,Elec- Commercial,N,436,1661337,3810
93445,10,2017,Elec- Commercial,Y,0,0,NA
93445,11,2017,Elec- Commercial,Y,0,0,NA
93445,12,2017,Elec- Commercial,Y,0,0,NA
93446,10,2017,Elec- Commercial,Y,2433,16967067,6974
93446,11,2017,Elec- Commercial,Y,2436,14639074,6009
93446,12,2017,Elec- Commercial,Y,2439,14108710,5785
93449,10,2017,Elec- Commercial,N,479,3036060,6338
93449,11,2017,Elec- Commercial,N,481,2893063,6015
93449,12,2017,Elec- Commercial,N,481,2898847,6027
93450,10,2017,Elec- Commercial,Y,0,0,NA
93450,11,2017,Elec- Commercial,Y,0,0,NA
93450,12,2017,Elec- Commercial,Y,0,0,NA
93451,10,2017,Elec- Commercial,Y,0,0,NA
93451,11,2017,Elec- Commercial,Y,0,0,NA
93451,12,2017,Elec- Commercial,Y,0,0,NA
93452,10,2017,Elec- Commercial,Y,0,0,NA
93452,11,2017,Elec- Commercial,Y,0,0,NA
93452,12,2017,Elec- Commercial,Y,0,0,NA
93453,10,2017,Elec- Commercial,Y,0,0,NA
93453,11,2017,Elec- Commercial,Y,0,0,NA
93453,12,2017,Elec- Commercial,Y,0,0,NA
93454,10,2017,Elec- Commercial,N,1414,12250463,8664
93454,11,2017,Elec- Commercial,N,1418,11474476,8092
93454,12,2017,Elec- Commercial,N,1419,10830859,7633
93455,10,2017,Elec- Commercial,Y,1153,9851495,8544
93455,11,2017,Elec- Commercial,Y,1383,10545998,7625
93455,12,2017,Elec- Commercial,Y,1152,8796278,7636
93458,10,2017,Elec- Commercial,Y,876,4495827,5132
93458,11,2017,Elec- Commercial,Y,874,4011946,4590
93458,12,2017,Elec- Commercial,Y,873,3953687,4529
93460,10,2017,Elec- Commercial,Y,0,0,NA
93460,11,2017,Elec- Commercial,Y,0,0,NA
93460,12,2017,Elec- Commercial,Y,0,0,NA
93461,10,2017,Elec- Commercial,Y,0,0,NA
93461,11,2017,Elec- Commercial,Y,0,0,NA
93461,12,2017,Elec- Commercial,Y,0,0,NA
93463,10,2017,Elec- Commercial,Y,1165,8601764,7383
93463,11,2017,Elec- Commercial,Y,1507,7498050,4975
93463,12,2017,Elec- Commercial,Y,1098,5209525,4745
93465,10,2017,Elec- Commercial,Y,0,0,NA
93465,11,2017,Elec- Commercial,Y,0,0,NA
93465,12,2017,Elec- Commercial,Y,0,0,NA
93560,10,2017,Elec- Commercial,Y,0,0,NA
93560,11,2017,Elec- Commercial,Y,0,0,NA
93560,12,2017,Elec- Commercial,Y,0,0,NA
93561,10,2017,Elec- Commercial,Y,0,0,NA
93561,11,2017,Elec- Commercial,Y,0,0,NA
93561,12,2017,Elec- Commercial,Y,0,0,NA
93601,10,2017,Elec- Commercial,Y,0,0,NA
93601,11,2017,Elec- Commercial,Y,0,0,NA
93601,12,2017,Elec- Commercial,Y,0,0,NA
93602,10,2017,Elec- Commercial,Y,198,674711,3408
93602,11,2017,Elec- Commercial,N,163,632874,3883
93602,12,2017,Elec- Commercial,N,163,670632,4114
93603,10,2017,Elec- Commercial,Y,0,0,NA
93603,11,2017,Elec- Commercial,Y,0,0,NA
93603,12,2017,Elec- Commercial,Y,0,0,NA
93604,10,2017,Elec- Commercial,Y,0,0,NA
93604,11,2017,Elec- Commercial,Y,0,0,NA
93604,12,2017,Elec- Commercial,Y,0,0,NA
93608,10,2017,Elec- Commercial,Y,0,0,NA
93608,11,2017,Elec- Commercial,Y,0,0,NA
93608,12,2017,Elec- Commercial,Y,0,0,NA
93609,10,2017,Elec- Commercial,Y,0,0,NA
93609,11,2017,Elec- Commercial,Y,0,0,NA
93609,12,2017,Elec- Commercial,Y,0,0,NA
93610,10,2017,Elec- Commercial,Y,0,0,NA
93610,11,2017,Elec- Commercial,Y,0,0,NA
93610,12,2017,Elec- Commercial,Y,0,0,NA
93611,10,2017,Elec- Commercial,Y,1017,8546660,8404
93611,11,2017,Elec- Commercial,Y,1016,7615887,7496
93611,12,2017,Elec- Commercial,Y,1016,7698927,7578
93612,10,2017,Elec- Commercial,N,1419,10516938,7412
93612,11,2017,Elec- Commercial,N,1417,9146001,6454
93612,12,2017,Elec- Commercial,N,1420,8917678,6280
93614,10,2017,Elec- Commercial,Y,0,0,NA
93614,11,2017,Elec- Commercial,Y,0,0,NA
93614,12,2017,Elec- Commercial,Y,0,0,NA
93615,10,2017,Elec- Commercial,Y,0,0,NA
93615,11,2017,Elec- Commercial,Y,0,0,NA
93615,12,2017,Elec- Commercial,Y,0,0,NA
93616,10,2017,Elec- Commercial,Y,0,0,NA
93616,11,2017,Elec- Commercial,Y,0,0,NA
93616,12,2017,Elec- Commercial,Y,0,0,NA
93618,10,2017,Elec- Commercial,Y,640,4053648,6334
93618,11,2017,Elec- Commercial,Y,1057,6030872,5706
93618,12,2017,Elec- Commercial,Y,646,3646524,5645
93619,10,2017,Elec- Commercial,Y,0,0,NA
93619,11,2017,Elec- Commercial,Y,0,0,NA
93619,12,2017,Elec- Commercial,Y,0,0,NA
93620,10,2017,Elec- Commercial,Y,0,0,NA
93620,11,2017,Elec- Commercial,Y,0,0,NA
93620,12,2017,Elec- Commercial,Y,0,0,NA
93621,10,2017,Elec- Commercial,Y,0,0,NA
93621,11,2017,Elec- Commercial,Y,0,0,NA
93621,12,2017,Elec- Commercial,Y,0,0,NA
93622,10,2017,Elec- Commercial,Y,535,1645640,3076
93622,11,2017,Elec- Commercial,Y,1001,2660983,2658
93622,12,2017,Elec- Commercial,Y,730,1887441,2586
93623,10,2017,Elec- Commercial,Y,0,0,NA
93623,11,2017,Elec- Commercial,Y,0,0,NA
93623,12,2017,Elec- Commercial,Y,0,0,NA
93625,10,2017,Elec- Commercial,N,228,1489247,6532
93625,11,2017,Elec- Commercial,N,230,1407702,6120
93625,12,2017,Elec- Commercial,N,231,1390878,6021
93626,10,2017,Elec- Commercial,Y,0,0,NA
93626,11,2017,Elec- Commercial,Y,0,0,NA
93626,12,2017,Elec- Commercial,Y,0,0,NA
93627,10,2017,Elec- Commercial,Y,0,0,NA
93627,11,2017,Elec- Commercial,Y,0,0,NA
93627,12,2017,Elec- Commercial,Y,0,0,NA
93628,10,2017,Elec- Commercial,Y,0,0,NA
93628,11,2017,Elec- Commercial,Y,0,0,NA
93628,12,2017,Elec- Commercial,Y,0,0,NA
93630,10,2017,Elec- Commercial,Y,0,0,NA
93630,11,2017,Elec- Commercial,Y,0,0,NA
93630,12,2017,Elec- Commercial,Y,0,0,NA
93631,10,2017,Elec- Commercial,N,408,2786565,6830
93631,11,2017,Elec- Commercial,Y,0,0,NA
93631,12,2017,Elec- Commercial,N,419,2461518,5875
93633,10,2017,Elec- Commercial,Y,0,0,NA
93633,11,2017,Elec- Commercial,Y,0,0,NA
93633,12,2017,Elec- Commercial,Y,0,0,NA
93635,10,2017,Elec- Commercial,Y,0,0,NA
93635,11,2017,Elec- Commercial,Y,1151,6653975,5781
93635,12,2017,Elec- Commercial,N,826,4596874,5565
93636,10,2017,Elec- Commercial,Y,0,0,NA
93636,11,2017,Elec- Commercial,Y,0,0,NA
93636,12,2017,Elec- Commercial,Y,0,0,NA
93637,10,2017,Elec- Commercial,N,1064,8631984,8113
93637,11,2017,Elec- Commercial,N,1065,7937586,7453
93637,12,2017,Elec- Commercial,N,1060,7163446,6758
93638,10,2017,Elec- Commercial,Y,1346,6838785,5081
93638,11,2017,Elec- Commercial,Y,1345,6294636,4680
93638,12,2017,Elec- Commercial,Y,1344,5878949,4374
93640,10,2017,Elec- Commercial,Y,290,983964,3393
93640,11,2017,Elec- Commercial,Y,0,0,NA
93640,12,2017,Elec- Commercial,Y,0,0,NA
93641,10,2017,Elec- Commercial,Y,0,0,NA
93641,11,2017,Elec- Commercial,Y,0,0,NA
93641,12,2017,Elec- Commercial,Y,0,0,NA
93643,10,2017,Elec- Commercial,Y,0,0,NA
93643,11,2017,Elec- Commercial,Y,0,0,NA
93643,12,2017,Elec- Commercial,Y,0,0,NA
93644,10,2017,Elec- Commercial,Y,1341,5543539,4134
93644,11,2017,Elec- Commercial,Y,1341,5209984,3885
93644,12,2017,Elec- Commercial,Y,1338,5300274,3961
93645,10,2017,Elec- Commercial,Y,0,0,NA
93645,11,2017,Elec- Commercial,Y,0,0,NA
93645,12,2017,Elec- Commercial,Y,0,0,NA
93646,10,2017,Elec- Commercial,Y,0,0,NA
93646,11,2017,Elec- Commercial,Y,0,0,NA
93646,12,2017,Elec- Commercial,Y,0,0,NA
93647,10,2017,Elec- Commercial,Y,337,1626513,4826
93647,11,2017,Elec- Commercial,Y,335,1412356,4216
93647,12,2017,Elec- Commercial,Y,335,1416319,4228
93648,10,2017,Elec- Commercial,Y,225,2743584,12194
93648,11,2017,Elec- Commercial,Y,225,2475686,11003
93648,12,2017,Elec- Commercial,Y,223,2149165,9638
93650,10,2017,Elec- Commercial,N,184,808489,4394
93650,11,2017,Elec- Commercial,N,183,707382,3865
93650,12,2017,Elec- Commercial,N,183,676251,3695
93651,10,2017,Elec- Commercial,Y,0,0,NA
93651,11,2017,Elec- Commercial,Y,0,0,NA
93651,12,2017,Elec- Commercial,Y,0,0,NA
93652,10,2017,Elec- Commercial,Y,0,0,NA
93652,11,2017,Elec- Commercial,Y,0,0,NA
93652,12,2017,Elec- Commercial,Y,0,0,NA
93653,10,2017,Elec- Commercial,Y,0,0,NA
93653,11,2017,Elec- Commercial,Y,0,0,NA
93653,12,2017,Elec- Commercial,Y,0,0,NA
93654,10,2017,Elec- Commercial,Y,0,0,NA
93654,11,2017,Elec- Commercial,Y,0,0,NA
93654,12,2017,Elec- Commercial,Y,0,0,NA
93656,10,2017,Elec- Commercial,Y,0,0,NA
93656,11,2017,Elec- Commercial,Y,0,0,NA
93656,12,2017,Elec- Commercial,Y,0,0,NA
93657,10,2017,Elec- Commercial,Y,1585,9663370,6097
93657,11,2017,Elec- Commercial,Y,1587,8480749,5344
93657,12,2017,Elec- Commercial,Y,1586,7801772,4919
